No.,Sentence,StemWords,MatchWords,Use
160,"To be frank, one could argue that training is what the military does   the most, and as such has perfected many aspects of military training that can be easily   passed to other militaries, without the bureaucratic limitations associated with private   contractors.","['frank', 'one', 'could', 'argu', 'train', 'militari', 'perfect', 'mani', 'aspect', 'militari', 'train', 'easili', 'pass', 'militari', 'without', 'bureaucrat', 'limit', 'associ', 'privat', 'contractor']",set(),N
161,"With all the discussions about the military being used in non-military operations,   there is a greater need for all parties to meet and discuss the future missions that the      11   military should be training for in the future.","['discuss', 'militari', 'use', 'oper', 'greater', 'need', 'parti', 'meet', 'discuss', 'futur', 'mission', 'militari', 'train', 'futur']",set(),N
162,"With the issues of transnational crime and   the associated problems with failed and failing states and the rise of ungoverned   spaces, there are more players in the foreign policy arena that are affected other then   the military.","['issu', 'transnat', 'crime', 'associ', 'problem', 'fail', 'fail', 'state', 'rise', 'ungovern', 'space', 'player', 'foreign', 'polici', 'arena', 'affect', 'militari']",set(),N
163,"There needs to be consensus from all parties, that are now involved with   the national security of the United States, to include the State Department, the   Department of the Treasury, USAID, Department of Justice, Department of Energy,   Department of transportation, Department of Homeland Security, the Environmental   Protection Agency, the Department of Commerce and the Office of Director of National   Intelligence.","['need', 'consensu', 'parti', 'involv', 'nation', 'secur', 'unit', 'state', 'includ', 'state', 'depart', 'depart', 'treasuri', 'usaid', 'depart', 'justic', 'depart', 'energi', 'depart', 'transport', 'depart', 'homeland', 'secur', 'environment', 'protect', 'agenc', 'depart', 'commerc', 'offic', 'director', 'nation', 'intellig']","{'secur', 'includ'}",Y
164,"All of the above mentioned agencies and offices will need to be involved in   providing input into the future uses and roles of the Department of Defense assets,   outside of their traditional roles in combat.","['mention', 'agenc', 'offic', 'need', 'involv', 'provid', 'input', 'futur', 'use', 'role', 'depart', 'defens', 'asset', 'outsid', 'tradit', 'role', 'combat']",set(),N
165,"As the CJTF-HOA has proven, military forces   can be incorporated into the cultures of other agencies and can work successfully   towards meeting the national security objectives of the U.S.","['proven', 'militari', 'forc', 'incorpor', 'cultur', 'agenc', 'work', 'success', 'toward', 'meet', 'nation', 'secur', 'object']","{'secur', 'work'}",Y
166,"There will be continued opposition, both within the DoD and from other agency   partners and NGO’s about the use of the military in non-traditional roles.","['continu', 'opposit', 'within', 'dod', 'agenc', 'partner', 'ngo', 'use', 'militari', 'role']",set(),N
167,"However, with   the shrinking budgets, all will be affected to some extent.","['howev', 'shrink', 'budget', 'affect', 'extent']",set(),N
168,"As such, effective interagency   coordination and cooperation will be essential for the United States to meet its national   security objectives in the coming future.","['effect', 'interag', 'coordin', 'cooper', 'essenti', 'unit', 'state', 'meet', 'nation', 'secur', 'object', 'come', 'futur']",{'secur'},Y
169,Only time will tell if all parties can reach a   consensus as to the proper role of the military and how it can best be employed to meet   the national security challenges we will face in the future.,"['time', 'tell', 'parti', 'reach', 'consensu', 'proper', 'role', 'militari', 'best', 'employ', 'meet', 'nation', 'secur', 'challeng', 'face', 'futur']",{'secur'},Y
170,All one has to do is look at the   successes of the CJTF-HOA to see how effective non-traditional military mission can be   in furthering the national security objectives of the U.S. without firing a single shot.,"['one', 'look', 'success', 'see', 'effect', 'militari', 'mission', 'further', 'nation', 'secur', 'object', 'without', 'fire', 'singl', 'shot']",{'secur'},Y
171,12   Militarization of Humanitarian Operations   The argument around the militarization of humanitarian operations comes from   those who are engaged in this type of operations.,"['militar', 'humanitarian', 'oper', 'argument', 'around', 'militar', 'humanitarian', 'oper', 'come', 'engag', 'type', 'oper']",set(),N
172,The main critics of militaries being   involved in humanitarian operations comes from non-governmental organizations   (NGO).,"['main', 'critic', 'militari', 'involv', 'humanitarian', 'oper', 'come', 'organ', 'ngo']",{'organ'},Y
173,"Karen Guttieri, in her article, ?Humanitarian Space in Insecure Environments: A   Shifting Paradigm?, discusses the principals that all humanitarian actors follow to carry   out their efforts in humanitarian assistance.","['karen', 'guttieri', 'articl', 'humanitarian', 'space', 'insecur', 'environ', 'shift', 'paradigm', 'discuss', 'princip', 'humanitarian', 'actor', 'follow', 'carri', 'effort', 'humanitarian', 'assist']",set(),N
174,"Those principals are:   Humanity:  The  principle  of  humanity  requires  the  preservation  of  the  humanitarian nature of operations—i.e., to protect life and ease suffering.","['princip', 'human', 'principl', 'human', 'requir', 'preserv', 'humanitarian', 'natur', 'protect', 'life', 'eas', 'suffer']",{'requir'},Y
175,Independence: The principle of independence implies independence from  political as well as military actors.,"['independ', 'principl', 'independ', 'impli', 'independ', 'polit', 'well', 'militari', 'actor']",set(),N
176,"Impartiality:   Impartiality   in   principle   requires   that   humanitarian   action  respond according to need, and without discrimination.","['imparti', 'imparti', 'principl', 'requir', 'humanitarian', 'action', 'respond', 'accord', 'need', 'without', 'discrimin']",{'requir'},Y
177,"Neutrality:  The  principle  of  neutrality  requires  outside  actors  to  avoid  giving military or political advantage to any side over another.18    The above listed principals are pretty much straight forward, and give the   humanitarian assistance organization a large amount of neutrality when they are   distribute their assistance.","['neutral', 'principl', 'neutral', 'requir', 'outsid', 'actor', 'avoid', 'give', 'militari', 'polit', 'advantag', 'side', 'list', 'princip', 'pretti', 'much', 'straight', 'forward', 'give', 'humanitarian', 'assist', 'organ', 'larg', 'amount', 'neutral', 'distribut', 'assist']","{'organ', 'requir'}",Y
178,"This is something that is essential for these organizations to   have to be effective in their efforts, without it there would be a degradation of their   physical security.","['someth', 'essenti', 'organ', 'effect', 'effort', 'without', 'would', 'degrad', 'physic', 'secur']","{'secur', 'organ'}",Y
179,"When the military is conducting humanitarian operations, there is a perception   that they are operating with other motives other then humanitarian or a ?political   signature?19  attached to their operations.","['militari', 'conduct', 'humanitarian', 'oper', 'percept', 'oper', 'motiv', 'humanitarian', 'polit', 'signatur', 'attach', 'oper']",set(),N
180,This is something that they are aware of; as   they use significant force protection measures to secure their immediate area and the   soldiers conducting the humanitarian operation.,"['someth', 'awar', 'use', 'signific', 'forc', 'protect', 'measur', 'secur', 'immedi', 'area', 'soldier', 'conduct', 'humanitarian', 'oper']","{'secur', 'measur'}",Y
181,"Other then humanitarian assistance   after a natural disaster, the United States Government does not deploy its military   13                     forces just to help, but rather there must be something gained for the U.S. and its   national security or national interest.","['humanitarian', 'assist', 'natur', 'disast', 'unit', 'state', 'govern', 'deploy', 'militari', 'forc', 'help', 'rather', 'must', 'someth', 'gain', 'nation', 'secur', 'nation', 'interest']",{'secur'},Y
182,This is something that all the NGO’s are aware of   and take into account when doing humanitarian missions located close to military units.,"['someth', 'ngo', 'awar', 'take', 'account', 'humanitarian', 'mission', 'locat', 'close', 'militari', 'unit']",set(),N
183,De-militarization of the Military Mission   The issue associated with the de-militarizing of the military mission revolves   around the idea of the security assistance.,"['militari', 'mission', 'issu', 'associ', 'militari', 'mission', 'revolv', 'around', 'idea', 'secur', 'assist']",{'secur'},Y
184,"Though not a new idea or a foreign type   mission for the Special Operations community, we have seen a rise in this type of   mission since 9/11.","['though', 'new', 'idea', 'foreign', 'type', 'mission', 'special', 'oper', 'commun', 'seen', 'rise', 'type', 'mission', 'sinc']",set(),N
185,The basics premise for the security assistance is where DoD and   other interagency organizations work side by side to bring together all the elements of   our national power.,"['basic', 'premis', 'secur', 'assist', 'dod', 'interag', 'organ', 'work', 'side', 'side', 'bring', 'togeth', 'element', 'nation', 'power']","{'secur', 'work', 'organ'}",Y
186,"Security assistance is defined as:   Group  of  programs  authorized  by the  Foreign  Assistance  Act of  1961,  as  amended, and the Arms Export Control Act of 1976, as amended, or other  related  statutes  by  which  the  United  States  provides  defense  articles,  military training,  and  other  defense-related  services  by  grant,  loan,  credit,  or  cash  sales  in  furtherance  of  national  policies  and  objectives.","['secur', 'assist', 'defin', 'group', 'program', 'author', 'foreign', 'assist', 'act', 'amend', 'arm', 'export', 'control', 'act', 'amend', 'relat', 'statut', 'unit', 'state', 'provid', 'defens', 'articl', 'militari', 'train', 'servic', 'grant', 'loan', 'credit', 'cash', 'sale', 'further', 'nation', 'polici', 'object']","{'secur', 'control', 'group'}",Y
187,Security  assistance is an element of security cooperation funded and authorized by  Department    of    State    to    be    administered    by    Department    of  Defense/Defense Security Cooperation Agency.,"['secur', 'assist', 'element', 'secur', 'cooper', 'fund', 'author', 'depart', 'state', 'administ', 'depart', 'secur', 'cooper', 'agenc']",{'secur'},Y
188,"20    Because of the nature of security assistance DoD has been involved heavily in   the defense related services not only in Iraq and Afghanistan, but other friendly nations   throughout the world.","['natur', 'secur', 'assist', 'dod', 'involv', 'heavili', 'defens', 'relat', 'servic', 'iraq', 'afghanistan', 'friendli', 'nation', 'throughout', 'world']",{'secur'},Y
189,"Former Secretary of Defense, Robert Gates, mentioned in an   article titled ?Helping others Defend Themselves?21  that  the ?military was designed to   defeat other armies, navies and air forces, not advise, train, and equip them.?","['former', 'secretari', 'defens', 'robert', 'gate', 'mention', 'articl', 'titl', 'help', 'other', 'defend', 'militari', 'design', 'defeat', 'armi', 'navi', 'air', 'forc', 'advis', 'train', 'equip']",set(),N
190,This   sums up the feeling from the DoD on how the military is being used outside of its   traditional roll and placing them into training and assist projects that could be better   served by civilian institutions outside of DoD.,"['sum', 'feel', 'dod', 'militari', 'use', 'outsid', 'tradit', 'roll', 'place', 'train', 'assist', 'project', 'could', 'better', 'serv', 'civilian', 'institut', 'outsid', 'dod']",set(),N
191,One would ask the question is this due to   the old school department of defense leadership holding onto out dated ideas about the   14            threats facing the U.S. or is it that they cannot understand the changing world dynamics   that will leave the U.S. vulnerable if we do not adapt to meet these new challenges?,"['one', 'would', 'ask', 'question', 'due', 'old', 'school', 'depart', 'defens', 'leadership', 'hold', 'onto', 'date', 'idea', 'threat', 'face', 'understand', 'chang', 'world', 'dynam', 'leav', 'vulner', 'adapt', 'meet', 'new', 'challeng']",set(),N
192,Andrew Krepinevich states in his Article ?Strategy for the Long Haul: An Army at   the Crossroads?,"['andrew', 'krepinevich', 'state', 'articl', 'strategi', 'long', 'haul', 'armi', 'crossroad']",set(),N
193,that soldiers are not diplomats but that they may be called upon to fill   that role due to the limited size of some civilian agencies.,"['soldier', 'diplomat', 'may', 'call', 'upon', 'fill', 'role', 'due', 'limit', 'size', 'civilian', 'agenc']",set(),N
194,"He states,   The army and its sister services must be prepared to conduct training and  advising of  host  nation militaries and  where necessary,  allied  and  partner  militaries.","['state', 'armi', 'sister', 'servic', 'must', 'prepar', 'conduct', 'train', 'advis', 'host', 'nation', 'militari', 'necessari', 'alli', 'partner', 'militari']",set(),N
195,"If  the  Army’s  partners  in  the  U.S.  government’s  interagency  element  –e.g.,  the  State  Department,  intelligence  community,  USAID  –  Prove unable to meet their obligations as partners in restoring stability, the  Army  must  also  be  prepared  to  engage  in  operations  to  help  restore  the  threatened state’s governance, infrastructure and the rule of law.22     So the necessity of the U.S. Military to take on rolls other that are not focused on   combat may justify a whole new skill set to meet these new challenges in the future.","['armi', 'partner', 'govern', 'interag', 'element', 'state', 'depart', 'intellig', 'commun', 'usaid', 'prove', 'unabl', 'meet', 'oblig', 'partner', 'restor', 'stabil', 'armi', 'must', 'also', 'prepar', 'engag', 'oper', 'help', 'restor', 'threaten', 'state', 'govern', 'infrastructur', 'rule', 'necess', 'militari', 'take', 'roll', 'focus', 'combat', 'may', 'justifi', 'whole', 'new', 'skill', 'set', 'meet', 'new', 'challeng', 'futur']",set(),N
196,Irregular warfare (IW) is the new buzz word that has put to rest some of the   issues associated with the idea we are de-militarizing the military.,"['irregular', 'warfar', 'iw', 'new', 'buzz', 'word', 'put', 'rest', 'issu', 'associ', 'idea', 'militari']",set(),N
197,"IW involves using the   military and other agency capabilities to limit an enemy’s will, power or influence within   a geographic area.","['iw', 'involv', 'use', 'militari', 'agenc', 'capabl', 'limit', 'enemi', 'power', 'influenc', 'within', 'geograph', 'area']",set(),N
198,"Within the Quadrennial Roles and Missions Review Report, January   2009, irregular warfare is a core competencies and function of the Department of   Defense and will expand beyond its war fighting mission to include ?winning the support   of the relevant populations, promoting friendly political authority, and eroding adversary   control, influence and support?23     This can also be summed up as the core mission of   the CJTF-HOA and its execution of the 3-D whole of government paradigm.","['within', 'quadrenni', 'role', 'mission', 'review', 'report', 'januari', 'irregular', 'warfar', 'core', 'compet', 'function', 'depart', 'defens', 'expand', 'beyond', 'war', 'fight', 'mission', 'includ', 'win', 'support', 'relev', 'popul', 'promot', 'friendli', 'polit', 'author', 'erod', 'adversari', 'control', 'influenc', 'support', 'also', 'sum', 'core', 'mission', 'execut', 'whole', 'govern', 'paradigm']","{'control', 'includ'}",Y
199,"As we   become more focused on our new emerging missions within the irregular warfare arena,   the mind set of those who would argue that we are de-militarizing the military will come   to pass, for the simple reason, if successful, conflict will not come to pass, and peace   will prevail.","['becom', 'focus', 'new', 'emerg', 'mission', 'within', 'irregular', 'warfar', 'arena', 'mind', 'set', 'would', 'argu', 'militari', 'come', 'pass', 'simpl', 'reason', 'success', 'conflict', 'come', 'pass', 'peac', 'prevail']",set(),N
200,15            Implications for the Future   The implications for the future of interagency cooperation are written on the wall   so to speak.,"['implic', 'futur', 'implic', 'futur', 'interag', 'cooper', 'written', 'wall', 'speak']",set(),N
201,The end of the Cold War has placed the U.S. military in a unique position.,"['end', 'cold', 'war', 'place', 'militari', 'uniqu', 'posit']",set(),N
202,"With the current U.S. military structure still in place, and after having fought two wars   over the past ten years, the military is the most tactically trained operational force in the   world.","['current', 'militari', 'structur', 'still', 'place', 'fought', 'two', 'war', 'past', 'ten', 'year', 'militari', 'tactic', 'train', 'oper', 'forc', 'world']",set(),N
203,The Army has embraced Irregular warfare and phase zero operations as they   allow the geographic combatant commanders the ability to expand their operations   beyond traditional combat rolls to achieve their military objective.,"['armi', 'embrac', 'irregular', 'warfar', 'phase', 'zero', 'oper', 'allow', 'geograph', 'combat', 'command', 'abil', 'expand', 'oper', 'beyond', 'tradit', 'combat', 'roll', 'achiev', 'militari', 'object']",set(),N
204,"With the man power   coming from the DoD, other agencies will need to adapt their internal cultures and   organizations to work along with the military in this new environment of cooperation and   coordination.","['man', 'power', 'come', 'dod', 'agenc', 'need', 'adapt', 'intern', 'cultur', 'organ', 'work', 'along', 'militari', 'new', 'environ', 'cooper', 'coordin']","{'organ', 'work', 'intern'}",Y
205,"Cooperation and coordination will be paramount to be successful over the   challenges of the future and all agencies will have to change, much like the Army, to   meet them head on.","['cooper', 'coordin', 'paramount', 'success', 'challeng', 'futur', 'agenc', 'chang', 'much', 'like', 'armi', 'meet', 'head']",set(),N
206,The Military and other Agencies   The military will have the greatest challenges to overcome to remain relevant in   the future.,"['militari', 'agenc', 'militari', 'greatest', 'challeng', 'overcom', 'remain', 'relev', 'futur']",set(),N
207,There are several key areas that will have to be addresses by all   Department of Defense services to be successful in their interagency cooperation   efforts.,"['sever', 'key', 'area', 'address', 'depart', 'defens', 'servic', 'success', 'interag', 'cooper', 'effort']",set(),N
208,"The biggest obstacles were identified by the United States Government   Accounting Office (GAO) in their testimony before the Subcommittee on National   Security and Foreign Affairs, Committee on Oversight and Government Reform, House   of Representatives back in July of 2010.","['biggest', 'obstacl', 'identifi', 'unit', 'state', 'govern', 'account', 'offic', 'gao', 'testimoni', 'subcommitte', 'nation', 'secur', 'foreign', 'affair', 'committe', 'oversight', 'govern', 'reform', 'hous', 'repres', 'back', 'juli']",{'secur'},Y
209,"The subject of their brief was national security,   interagency collaboration practices and challenges at DoD’s Southern and African   Commands.","['subject', 'brief', 'nation', 'secur', 'interag', 'collabor', 'practic', 'challeng', 'dod', 'southern', 'african', 'command']","{'practic', 'secur'}",Y
210,"In this brief it was brought to light that there is a shortage of interagency   personnel needed to embed into the command structure, due mainly on resourcing from   16            other government agencies.","['brief', 'brought', 'light', 'shortag', 'interag', 'personnel', 'need', 'emb', 'command', 'structur', 'due', 'mainli', 'resourc', 'govern', 'agenc']",set(),N
211,Another issue that is proving to be a big challenge for the   military is the need for additional training to develop a ?well trained workforce.,"['anoth', 'issu', 'prove', 'big', 'challeng', 'militari', 'need', 'addit', 'train', 'develop', 'well', 'train', 'workforc']",{'develop'},Y
212,"?24   As   stated in the start of this paper, there is an understanding that there is a need for   interagency collaboration to ensure that all elements of the U.S. Government are   consistent as to our foreign policy and to maximize unity of effort.","['state', 'start', 'paper', 'understand', 'need', 'interag', 'collabor', 'ensur', 'element', 'govern', 'consist', 'foreign', 'polici', 'maxim', 'uniti', 'effort']",set(),N
213,"However, the GAO   points out that DoD has dropped the ball on adequate training for military members in   how to work with U.S. Embassies as well as cultural training specific to the geographic   area the military is operating, Africa was named specifically, and additional language   training.","['howev', 'gao', 'point', 'dod', 'drop', 'ball', 'adequ', 'train', 'militari', 'member', 'work', 'embassi', 'well', 'cultur', 'train', 'specif', 'geograph', 'area', 'militari', 'oper', 'africa', 'name', 'specif', 'addit', 'languag', 'train']",{'work'},Y
214,"It is because of these shortfalls by the DoD that has led to ?a lack of   understanding of other agencies’ cultures, processes and core capabilities can hamper   U.S. national security partners ability to work together effectively.","['shortfal', 'dod', 'led', 'lack', 'understand', 'agenc', 'cultur', 'process', 'core', 'capabl', 'hamper', 'nation', 'secur', 'partner', 'abil', 'work', 'togeth', 'effect']","{'secur', 'work'}",Y
215,"?25   AFRICOM as well   as SOUTHCOM have been working diligently to correct this shortfall in training of its   staffs on interagency cultures and cooperation, and a more standardized training   program should be forthcoming in the near future.","['africom', 'well', 'southcom', 'work', 'dilig', 'correct', 'shortfal', 'train', 'staff', 'interag', 'cultur', 'cooper', 'standard', 'train', 'program', 'forthcom', 'near', 'futur']","{'work', 'standard'}",Y
216,"As we have seen in the implications for the military, other U.S. government   agencies are grossly under manned and resourced to meet the national security threats   of today.","['seen', 'implic', 'militari', 'govern', 'agenc', 'grossli', 'man', 'resourc', 'meet', 'nation', 'secur', 'threat', 'today']",{'secur'},Y
217,It is because of this shortfall in manning that DoD has stepped in to assist as   they have large amounts of underutilized man power and are resourced more freely by   congress that any other agency within the Government.,"['shortfal', 'man', 'dod', 'step', 'assist', 'larg', 'amount', 'underutil', 'man', 'power', 'resourc', 'freeli', 'congress', 'agenc', 'within', 'govern']",set(),N
218,"Agencies will have to begin restructuring their organizations to adequately man   any positions that are available within a geographic combatant commands staff, as well   as take the lead on training all DoD personnel on their agencies cultures and operations   and how best to integrate DoD manpower effectively into their organizations to secure      17   unity of efforts.","['agenc', 'begin', 'restructur', 'organ', 'adequ', 'man', 'posit', 'avail', 'within', 'geograph', 'combat', 'command', 'staff', 'well', 'take', 'lead', 'train', 'dod', 'personnel', 'agenc', 'cultur', 'oper', 'best', 'integr', 'dod', 'manpow', 'effect', 'organ', 'secur', 'uniti', 'effort']","{'secur', 'organ'}",Y
219,This will prove to be difficult and more than just an academic change as   many personnel within other U.S. agencies have personal biases against those who   wear uniforms and will no doubt push back on any integration with DoD.,"['prove', 'difficult', 'academ', 'chang', 'mani', 'personnel', 'within', 'agenc', 'person', 'bias', 'wear', 'uniform', 'doubt', 'push', 'back', 'integr', 'dod']",set(),N
220,There is a need for a ?Central Coordinating Authority?,"['need', 'central', 'coordin', 'author']",set(),N
221,"for security cooperation to   be successful within the interagency, as suggested by Randal Walsh in his,?","['secur', 'cooper', 'success', 'within', 'interag', 'suggest', 'randal', 'walsh']",{'secur'},Y
222,Security   Cooperation and New Functional Command.,"['secur', 'cooper', 'new', 'function', 'command']",{'secur'},Y
223,"?26  In his article Walsh states that   USSOCOM would be the best choice for creating a functional combatant command   dedicated to security assistance, which involves coordination within and between   agencies within the U.S. Government.","['articl', 'walsh', 'state', 'ussocom', 'would', 'best', 'choic', 'creat', 'function', 'combat', 'command', 'dedic', 'secur', 'assist', 'involv', 'coordin', 'within', 'agenc', 'within', 'govern']",{'secur'},Y
224,"I will concur that there does need to be a central   coordination authority for the way forward, and It would be the most practical use of our   military forces if there was a military lead in the coordinating efforts, as they would make   up the majority of the work force employed to counter the new security threats, and they   have the man power and equipment to rapidly employ to meet any challenge.","['concur', 'need', 'central', 'coordin', 'author', 'way', 'forward', 'would', 'practic', 'use', 'militari', 'forc', 'militari', 'lead', 'coordin', 'effort', 'would', 'make', 'major', 'work', 'forc', 'employ', 'counter', 'new', 'secur', 'threat', 'man', 'power', 'equip', 'rapidli', 'employ', 'meet', 'challeng']","{'practic', 'secur', 'work'}",Y
225,Couple   these resources with a well coordinated inter-agency operation and success is assured.,"['coupl', 'resourc', 'well', 'coordin', 'oper', 'success', 'assur']",set(),N
226,Conclusion   This paper has shown how the need for interagency cooperation and   coordination are paramount for the United States to meet its national security as well as   its foreign policy objectives.,"['conclus', 'paper', 'shown', 'need', 'interag', 'cooper', 'coordin', 'paramount', 'unit', 'state', 'meet', 'nation', 'secur', 'well', 'foreign', 'polici', 'object']",{'secur'},Y
227,"Without unity of effort, that combining all the all the national   power of the U.S., we will not be able to address the new threats and emerging   transnational environments that we are facing today.","['without', 'uniti', 'effort', 'combin', 'nation', 'power', 'abl', 'address', 'new', 'threat', 'emerg', 'transnat', 'environ', 'face', 'today']",set(),N
228,"We will need to rethink our current thoughts on the use of military forces, and may   have to stand down our obsolete fighting force and reorganize it into a new construct   that is adaptable and able to work alongside all of the inter-agencies within the U.S.   Government.","['need', 'rethink', 'current', 'thought', 'use', 'militari', 'forc', 'may', 'stand', 'obsolet', 'fight', 'forc', 'reorgan', 'new', 'construct', 'adapt', 'abl', 'work', 'alongsid', 'within', 'govern']",{'work'},Y
229,"Where ever the seeds that threaten the U.S way of life are sown, we   18         will meet these new threats and challenges head on and will prevail over those who   would try and do us harm, as I’m sure we will set our own personal biases aside and will   fully integrate into a super agency that is fully coordinated and operates with great   cooperation from all parties.","['ever', 'seed', 'threaten', 'way', 'life', 'sown', 'meet', 'new', 'threat', 'challeng', 'head', 'prevail', 'would', 'tri', 'us', 'harm', 'sure', 'set', 'person', 'bias', 'asid', 'fulli', 'integr', 'super', 'agenc', 'fulli', 'coordin', 'oper', 'great', 'cooper', 'parti']",set(),N
230,Endnotes   1  National Security Council.,"['endnot', 'nation', 'secur', 'council']",{'secur'},Y
231,Mapping the Global Future; Report of the National Security   Council 2020 project.,"['map', 'global', 'futur', 'report', 'nation', 'secur', 'council', 'project']",{'secur'},Y
232,"(Washington D.C: National Security Council, 2004),14   2 Thomas L. Friedman, The Lexus and the Olive Tree (New York, Anchor books, April   2000) P. IX.","['washington', 'nation', 'secur', 'council', 'thoma', 'friedman', 'lexu', 'oliv', 'tree', 'new', 'york', 'anchor', 'book', 'april', 'ix']",{'secur'},Y
233,"3  Ibid., 13   4  Ibid., 13-14   5  Derek S. Reveron, Exporting Security.","['derek', 'reveron', 'export', 'secur']",{'secur'},Y
234,"Washington, D.C. Georgetown press, 2010.","['washington', 'georgetown', 'press']",set(),N
235,"P.18   6  Ibid., 18   7  Paul J. Smith, Transnational Security Threats and State Survival: A Role for the Military,   Parameters (Autumn 2000): 78   8 White house, National Security Strategy of the United States (Washington, DC: White   House, 1998, 2002, 2006, 2010.)","['paul', 'smith', 'transnat', 'secur', 'threat', 'state', 'surviv', 'role', 'militari', 'paramet', 'autumn', 'white', 'hous', 'nation', 'secur', 'strategi', 'unit', 'state', 'washington', 'dc', 'white', 'hous']",{'secur'},Y
236,"9  Liana Sun Wyler, Weak and Failing States: Evolving Security Threats and U.S. Policy   (Washington D.C: Library of Congress, Congressional Research Service, 2008), 1   10 White house, National Security Strategy of the United States (Washington, DC: White   House, May 2010.)","['liana', 'sun', 'wyler', 'weak', 'fail', 'state', 'evolv', 'secur', 'threat', 'polici', 'washington', 'librari', 'congress', 'congression', 'research', 'servic', 'white', 'hous', 'nation', 'secur', 'strategi', 'unit', 'state', 'washington', 'dc', 'white', 'hous', 'may']",{'secur'},Y
237,"11  Ibid., 14   12  Department of Defense, Joint Publication 5-0.","['depart', 'defens', 'joint', 'public']",set(),N
238,"(Washington D.C: Department of Defense,   2011), III-42   13  Ibid., III-42   14  Brian L. Losey.","['washington', 'depart', 'defens', 'brian', 'losey']",set(),N
239,"Conflict Prevention in East Africa, The indirect Approach  Prism 2, no.2   (March 2011): 81   19                                                                                              15  H. Allen Irish.","['conflict', 'prevent', 'east', 'africa', 'indirect', 'approach', 'prism', 'march', 'allen', 'irish']",set(),N
240,2007.,[],set(),N
241,Peace Corps with Guns: Can the Military be a Tool of Development.,"['peac', 'corp', 'gun', 'militari', 'tool', 'develop']",{'develop'},Y
242,Strategic Research Paper.,"['strateg', 'research', 'paper']",set(),N
243,United States Army War College.,"['unit', 'state', 'armi', 'war', 'colleg']",set(),N
244,"(Carlisle Barracks, PA: Strategic  Studies Institute): 72. http://www.strategicstudiesinstitute.army.mil/pdffiles/pub828.pdf   16  General (ret.)","['carlisl', 'barrack', 'pa', 'strateg', 'studi', 'institut', 'http', 'gener', 'ret']",set(),N
245,"Anthony Zinni, speaking at the Marine Corps and U.S.","['anthoni', 'zinni', 'speak', 'marin', 'corp']",set(),N
246,"Naval Institute   Forum 2003, September 4, 2003, Arlington, Virginia, quoted in Laurent Guy, ?Competing Visions  for the U.S. Military,?","['naval', 'institut', 'forum', 'septemb', 'arlington', 'virginia', 'quot', 'laurent', 'guy', 'compet', 'vision', 'militari']",set(),N
247,"Orbis (Fall 2004), 705-706.","['orbi', 'fall']",set(),N
248,"17  Deborah, Avant.","['deborah', 'avant']",set(),N
249,?Losing Control of the Profession through Outsourcing?,"['lose', 'control', 'profess', 'outsourc']",{'control'},Y
250,in The future of   the Army profession.,"['futur', 'armi', 'profess']",set(),N
251,2ed.,[],set(),N
252,"Don M. Snider (Boston: Custom Publishing, 2005) 276   18  Guttieri, Karen, Humanitarian Space in Insecure Environments: A Shifting Paradigm.","['snider', 'boston', 'custom', 'publish', 'guttieri', 'karen', 'humanitarian', 'space', 'insecur', 'environ', 'shift', 'paradigm']",set(),N
253,",   Strategic Insights (Monterey, CA) IV, no.","['strateg', 'insight', 'monterey', 'ca', 'iv']",set(),N
254,"11 (November 2005): 1   19  Ibid:, 2   20  JP 1-02, Department of Defense Dictionary of military and Associated Terms   (Washington, DC: The Joint Staff, January 31, 2011), 325   21  Robert M. Gates, Helping Others Defend Themselves, Foreign Affairs 89, no 3 (May-   June 2010) 2-5.","['novemb', 'ibid', 'jp', 'depart', 'defens', 'dictionari', 'militari', 'associ', 'term', 'washington', 'dc', 'joint', 'staff', 'januari', 'robert', 'gate', 'help', 'other', 'defend', 'foreign', 'affair', 'june']",set(),N
255,"22  Andrew F. Krepinevich, Strategy for the Long Haul: An Army at the Crossroads   (Washington, DC: Center for Strategic and Budegtry Assessments, 2008), 63   23  Quadrennial Roles and Missions Review Report, January 2009.","['andrew', 'krepinevich', 'strategi', 'long', 'haul', 'armi', 'crossroad', 'washington', 'dc', 'center', 'strateg', 'budegtri', 'assess', 'quadrenni', 'role', 'mission', 'review', 'report', 'januari']",set(),N
256,"P5   24  GAO, National Security Interagency collaboration practices and challenges at DOD’s   Southern and Africa Commands, July 12, 2010.","['gao', 'nation', 'secur', 'interag', 'collabor', 'practic', 'challeng', 'dod', 'southern', 'africa', 'command', 'juli']","{'practic', 'secur'}",Y
257,"2   25  Ibid., 3   26 Walsh, Randal M. Security Cooperation A New Functional Command.","['walsh', 'randal', 'secur', 'cooper', 'new', 'function', 'command']",{'secur'},Y
258,"Joint Forces   Quarterly, 64.","['joint', 'forc', 'quarterli']",set(),N
